Blue Eaten,Orange Eaten,Score,Seed,VegetarianOrange,Win/Lose
1,0,1157.0,0,0,win
0,0,964.0,0,0,win
0,0,970.0,0,0,win
1,0,1157.0,0,0,win
1,0,1119.0,0,0,win
1,0,1162.0,0,0,win
2,0,1347.0,0,0,win
0,0,876.0,0,0,win
0,0,899.0,0,0,win
1,0,1122.0,0,0,win
0,0,950.0,0,0,win
1,0,1171.0,0,0,win
1,0,1156.0,0,0,win
1,0,1139.0,0,0,win
0,0,945.0,0,0,win
0,0,966.0,0,0,win
0,0,923.0,0,0,win
0,0,972.0,0,0,win
0,0,866.0,0,0,win
0,0,960.0,0,0,win
0,0,964.0,0,0,win
1,0,1164.0,0,0,win
1,0,1150.0,0,0,win
1,0,1154.0,0,0,win
1,0,1147.0,0,0,win
1,0,1168.0,0,0,win
1,0,1175.0,0,0,win
0,0,954.0,0,0,win
0,1,1151.0,0,1,win
1,0,1149.0,0,0,win
0,0,906.0,0,0,win
0,0,-301.0,0,0,lose
0,0,941.0,0,0,win
0,0,952.0,0,0,win
0,0,958.0,0,0,win
0,0,970.0,0,0,win
1,0,1171.0,0,0,win
0,0,936.0,0,0,win
1,1,1375.0,0,1,win
0,0,923.0,0,0,win
0,0,941.0,0,0,win
0,0,940.0,0,0,win
1,0,1158.0,0,0,win
0,0,963.0,0,0,win
1,0,1160.0,0,0,win
1,0,1165.0,0,0,win
1,0,1171.0,0,0,win
1,0,1138.0,0,0,win
1,0,1157.0,0,0,win
1,0,1154.0,0,0,win
1,0,1151.0,0,0,win
0,0,-127.0,0,0,lose
0,0,953.0,0,0,win
1,0,1135.0,0,0,win
0,0,953.0,0,0,win
0,0,959.0,0,0,win
0,0,943.0,0,0,win
0,0,915.0,0,0,win
0,0,-133.0,0,0,lose
0,0,949.0,0,0,win
1,0,1114.0,0,0,win
0,0,949.0,0,0,win
0,0,-154.0,0,0,lose
0,0,-130.0,0,0,lose
1,0,1138.0,0,0,win
0,0,952.0,0,0,win
1,0,1170.0,0,0,win
1,0,1165.0,0,0,win
1,0,1162.0,0,0,win
1,0,1165.0,0,0,win
1,0,1143.0,0,0,win
0,0,-114.0,0,0,lose
1,0,108.0,0,0,lose
1,0,1172.0,0,0,win
0,0,-269.0,0,0,lose
0,0,963.0,0,0,win
1,0,1168.0,0,0,win
1,0,1165.0,0,0,win
0,0,923.0,0,0,win
0,0,970.0,0,0,win
1,0,1136.0,0,0,win
1,0,1161.0,0,0,win
1,0,1153.0,0,0,win
1,0,1151.0,0,0,win
